order_id,target,total_items,exported,output_file
00105650,rollcontainer,18,no,
00105651,rollcontainer,34,no,
00105652,euro-pallet,45,no,
00105653,rollcontainer,41,no,
00105654,rollcontainer,34,no,
00105655,euro-pallet,34,no,
00105656,euro-pallet,55,no,
00105657,rollcontainer,44,no,
00105658,euro-pallet,33,no,
00105659,euro-pallet,52,no,
00105660,euro-pallet,42,no,
00105661,euro-pallet,57,no,
00105662,euro-pallet,32,no,
00105663,euro-pallet,41,no,
00105664,rollcontainer,19,no,
00105665,euro-pallet,53,no,
00105666,euro-pallet,37,no,
00105667,rollcontainer,48,no,
00105668,rollcontainer,39,no,
00105669,rollcontainer,49,no,
00105670,euro-pallet,44,no,
00105671,euro-pallet,52,no,
00105672,rollcontainer,32,no,
00105673,rollcontainer,45,no,
00105674,euro-pallet,60,no,
00105675,euro-pallet,50,no,
00105676,euro-pallet,45,no,
00105677,euro-pallet,36,no,
00105678,rollcontainer,33,no,
00105679,euro-pallet,63,no,
00105680,rollcontainer,35,no,
00105681,euro-pallet,52,no,
00105682,rollcontainer,37,no,
00105683,euro-pallet,62,no,
00105684,rollcontainer,75,no,
00105685,euro-pallet,51,no,
00105686,rollcontainer,37,no,
00105687,rollcontainer,44,no,
00105688,euro-pallet,73,no,
00105689,euro-pallet,59,no,
00105690,rollcontainer,17,no,
00105691,rollcontainer,17,no,
00105692,euro-pallet,69,no,
00105693,rollcontainer,51,no,
00105694,rollcontainer,36,no,
00105695,rollcontainer,39,no,
00105696,rollcontainer,26,no,
00105697,euro-pallet,69,no,
00105698,rollcontainer,16,no,
00105699,rollcontainer,42,no,
00105700,euro-pallet,43,no,
00105701,rollcontainer,15,no,
00105702,rollcontainer,45,no,
00105703,euro-pallet,55,no,
00105704,rollcontainer,34,no,
00105705,euro-pallet,36,no,
00105706,euro-pallet,52,no,
00105707,euro-pallet,61,no,
00105708,rollcontainer,47,no,
00105709,euro-pallet,55,no,
00105710,rollcontainer,38,no,
00105711,rollcontainer,40,no,
00105712,rollcontainer,39,no,
00105713,rollcontainer,39,no,
00105714,rollcontainer,34,no,
00105715,euro-pallet,50,no,
00105716,rollcontainer,42,no,
00105717,euro-pallet,46,no,
00105718,rollcontainer,43,no,
00105719,rollcontainer,49,no,
00105720,rollcontainer,37,no,
00105721,rollcontainer,43,no,
00105722,rollcontainer,44,no,
00105723,rollcontainer,45,no,
00105724,rollcontainer,36,no,
00105725,rollcontainer,40,no,
00105726,rollcontainer,40,no,
00105727,rollcontainer,19,no,
00105728,euro-pallet,31,no,
00105729,euro-pallet,48,no,
00105730,rollcontainer,19,no,
00105731,rollcontainer,38,no,
00105732,rollcontainer,37,no,
00105733,rollcontainer,37,no,
00105734,rollcontainer,44,no,
00105735,rollcontainer,28,no,
00105736,rollcontainer,42,no,
00105737,rollcontainer,40,no,
00105738,euro-pallet,68,no,
00105739,rollcontainer,42,no,
00105740,rollcontainer,20,no,
00105741,rollcontainer,35,no,
00105742,euro-pallet,46,no,
00105743,euro-pallet,60,no,
00105744,rollcontainer,42,no,
00105745,euro-pallet,47,no,
00105746,rollcontainer,34,no,
00105747,euro-pallet,62,no,
00105748,rollcontainer,44,no,
00105749,euro-pallet,33,no,
00105750,rollcontainer,49,no,
00105751,rollcontainer,38,no,
00105752,euro-pallet,58,no,
00105753,euro-pallet,51,no,
00105754,rollcontainer,36,no,
00105755,rollcontainer,34,no,
00105756,rollcontainer,48,no,
00105757,rollcontainer,30,no,
00105758,euro-pallet,53,no,
00105759,rollcontainer,47,no,
00105760,euro-pallet,52,no,
00105761,euro-pallet,54,no,
00105762,rollcontainer,37,no,
00105763,euro-pallet,58,no,
00105764,rollcontainer,32,no,
00105765,euro-pallet,52,no,
00105766,rollcontainer,38,no,
00105767,rollcontainer,46,no,
00105768,rollcontainer,20,no,
00105769,euro-pallet,47,no,
00105770,rollcontainer,33,no,
00105771,rollcontainer,32,no,
00105772,rollcontainer,21,no,
00105773,euro-pallet,60,no,
00105774,rollcontainer,31,no,
00105775,rollcontainer,36,no,
00105776,rollcontainer,41,no,
00105777,rollcontainer,18,no,
00105778,rollcontainer,41,no,
00105779,euro-pallet,47,no,
00105780,euro-pallet,44,no,
00105781,rollcontainer,45,no,
00105782,rollcontainer,32,no,
00105783,euro-pallet,47,no,
00105784,rollcontainer,35,no,
00105785,rollcontainer,40,no,
00105786,euro-pallet,55,no,
00105787,euro-pallet,32,no,
00105788,euro-pallet,54,no,
00105789,euro-pallet,66,no,
00105790,rollcontainer,51,no,
00105791,euro-pallet,29,no,
00105792,euro-pallet,56,no,
00105793,rollcontainer,35,no,
00105794,rollcontainer,35,no,
00105795,euro-pallet,37,no,
00105796,euro-pallet,60,no,
00105797,euro-pallet,65,no,
00105798,euro-pallet,56,no,
00105799,euro-pallet,44,no,
00105800,euro-pallet,46,no,
00105801,euro-pallet,55,no,
00105802,euro-pallet,50,no,
00105803,rollcontainer,36,no,
00105804,rollcontainer,45,no,
00105805,rollcontainer,67,no,
00105806,rollcontainer,43,no,
00105807,rollcontainer,38,no,
00105808,rollcontainer,33,no,
00105809,euro-pallet,65,no,
00105810,rollcontainer,42,no,
00105811,rollcontainer,37,no,
00105812,rollcontainer,37,no,
00105813,euro-pallet,44,no,
00105814,euro-pallet,47,no,
00105815,euro-pallet,49,no,
00105816,rollcontainer,20,no,
00105817,euro-pallet,53,no,
00105818,euro-pallet,32,no,
00105819,euro-pallet,49,no,
00105820,euro-pallet,43,no,
00105821,euro-pallet,46,no,
00105822,rollcontainer,34,no,
00105823,euro-pallet,34,no,
00105824,rollcontainer,34,no,
00105825,rollcontainer,50,no,
00105826,euro-pallet,52,no,
00105827,euro-pallet,53,no,
00105828,rollcontainer,38,no,
00105829,rollcontainer,22,no,
00105830,rollcontainer,16,no,
00105831,euro-pallet,61,no,
00105832,rollcontainer,37,no,
00105833,rollcontainer,44,no,
00105834,euro-pallet,63,no,
00105835,euro-pallet,50,no,
00105836,euro-pallet,60,no,
00105837,euro-pallet,61,no,
00105838,euro-pallet,58,no,
00105839,euro-pallet,46,no,
00105840,rollcontainer,41,no,
00105841,rollcontainer,39,no,
00105842,rollcontainer,31,no,
00105843,euro-pallet,51,no,
00105844,euro-pallet,48,no,
00105845,euro-pallet,53,no,
00105846,euro-pallet,61,no,
00105847,rollcontainer,44,no,
00105848,rollcontainer,36,no,
00105849,rollcontainer,21,no,
00105850,euro-pallet,34,no,
00105851,euro-pallet,49,no,
00105852,euro-pallet,46,no,
00105853,rollcontainer,41,no,
00105854,rollcontainer,20,no,
00105855,euro-pallet,53,no,
00105856,euro-pallet,116,no,
00105857,euro-pallet,41,no,
00105858,euro-pallet,54,no,
00105859,euro-pallet,48,no,
00105860,rollcontainer,37,no,
00105861,rollcontainer,51,no,
00105862,rollcontainer,18,no,
00105863,euro-pallet,54,no,
00105864,rollcontainer,41,no,
00105865,rollcontainer,39,no,
00105866,rollcontainer,40,no,
00105867,rollcontainer,41,no,
00105868,rollcontainer,47,no,
00105869,rollcontainer,35,no,
00105870,euro-pallet,59,no,
00105871,euro-pallet,60,no,
00105872,euro-pallet,54,no,
00105873,rollcontainer,31,no,
00105874,euro-pallet,60,no,
00105875,euro-pallet,39,no,
00105876,rollcontainer,41,no,
00105877,euro-pallet,42,no,
00105878,euro-pallet,58,no,
00105879,rollcontainer,47,no,
00105880,euro-pallet,30,no,
00105881,rollcontainer,33,no,
00105882,euro-pallet,45,no,
00105883,euro-pallet,39,no,
00105884,rollcontainer,70,no,
00105885,rollcontainer,35,no,
00105886,rollcontainer,50,no,
00105887,euro-pallet,53,no,
00105888,euro-pallet,47,no,
00105889,euro-pallet,54,no,
00105890,rollcontainer,37,no,
00105891,euro-pallet,82,no,
00105892,euro-pallet,55,no,
00105893,rollcontainer,22,no,
00105894,rollcontainer,47,no,
00105895,rollcontainer,34,no,
00105896,euro-pallet,62,no,
00105897,rollcontainer,31,no,
00105898,euro-pallet,36,no,
00105899,euro-pallet,53,no,
00105900,euro-pallet,57,no,
00105901,euro-pallet,53,no,
00105902,euro-pallet,56,no,
00105903,rollcontainer,39,no,
00105904,rollcontainer,45,no,
00105905,euro-pallet,52,no,
00105906,euro-pallet,68,no,
00105907,euro-pallet,53,no,
00105908,rollcontainer,42,no,
00105909,rollcontainer,20,no,
00105910,euro-pallet,60,no,
00105911,euro-pallet,41,no,
00105912,rollcontainer,40,no,
00105913,euro-pallet,43,no,
00105914,euro-pallet,52,no,
00105915,euro-pallet,38,no,
00105916,euro-pallet,59,no,
00105917,rollcontainer,37,no,
00105918,rollcontainer,43,no,
00105919,rollcontainer,32,no,
00105920,euro-pallet,56,no,
00105921,euro-pallet,46,no,
00105922,rollcontainer,45,no,
00105923,euro-pallet,26,no,
00105924,rollcontainer,47,no,
00105925,rollcontainer,45,no,
00105926,euro-pallet,56,no,
00105927,rollcontainer,18,no,
00105928,euro-pallet,38,no,
00105929,euro-pallet,54,no,
00105930,rollcontainer,43,no,
00105931,rollcontainer,34,no,
00105932,euro-pallet,32,no,
00105933,rollcontainer,16,no,
00105934,euro-pallet,63,no,
00105935,rollcontainer,47,no,
00105936,euro-pallet,54,no,
00105937,rollcontainer,41,no,
00105938,rollcontainer,29,no,
00105939,rollcontainer,18,no,
00105940,rollcontainer,16,no,
00105941,rollcontainer,15,no,
00105942,euro-pallet,54,no,
00105943,rollcontainer,50,no,
00105944,rollcontainer,25,no,
00105945,euro-pallet,57,no,
00105946,rollcontainer,29,no,
00105947,rollcontainer,46,no,
00105948,euro-pallet,54,no,
00105949,euro-pallet,28,no,
00105950,euro-pallet,42,no,
00105951,rollcontainer,35,no,
00105952,rollcontainer,46,no,
00105953,rollcontainer,23,no,
00105954,rollcontainer,19,no,
00105955,rollcontainer,19,no,
00105956,euro-pallet,33,no,
00105957,euro-pallet,50,no,
00105958,rollcontainer,49,no,
00105959,euro-pallet,56,no,
00105960,rollcontainer,35,no,
00105961,rollcontainer,40,no,
00105962,rollcontainer,34,no,
00105963,rollcontainer,43,no,
00105964,rollcontainer,19,no,
00105965,rollcontainer,47,no,
00105966,euro-pallet,58,no,
00105967,rollcontainer,33,no,
00105968,rollcontainer,59,no,
00105969,euro-pallet,76,no,
00105970,euro-pallet,52,no,
00105971,rollcontainer,31,no,
00105972,rollcontainer,32,no,
00105973,rollcontainer,40,no,
00105974,euro-pallet,51,no,
00105975,rollcontainer,36,no,
00105976,rollcontainer,33,no,
00105977,rollcontainer,58,no,
00105978,euro-pallet,50,no,
00105979,euro-pallet,60,no,
00105980,euro-pallet,40,no,
00105981,rollcontainer,35,no,
00105982,euro-pallet,55,no,
00105983,euro-pallet,43,no,
00105984,rollcontainer,39,no,
00105985,euro-pallet,53,no,
00105986,rollcontainer,19,no,
00105987,euro-pallet,87,no,
00105988,rollcontainer,42,no,
00105989,euro-pallet,37,no,
00105990,rollcontainer,31,no,
00105991,euro-pallet,52,no,
00105992,rollcontainer,45,no,
00105993,rollcontainer,19,no,
00105994,euro-pallet,54,no,
00105995,euro-pallet,59,no,
00105996,rollcontainer,43,no,
00105997,rollcontainer,39,no,
00105998,rollcontainer,23,no,
00105999,rollcontainer,49,no,
00106000,rollcontainer,31,no,
00106001,euro-pallet,58,no,
00106002,euro-pallet,64,no,
00106003,rollcontainer,36,no,
00106004,euro-pallet,46,no,
00106005,euro-pallet,44,no,
00106006,euro-pallet,58,no,
00106007,rollcontainer,47,no,
00106008,euro-pallet,29,no,
00106009,euro-pallet,66,no,
00106010,euro-pallet,117,no,
00106011,rollcontainer,47,no,
00106012,rollcontainer,34,no,
00106013,euro-pallet,51,no,
00106014,euro-pallet,53,no,
00106015,rollcontainer,30,no,
00106016,euro-pallet,59,no,
00106017,euro-pallet,58,no,
00106018,euro-pallet,40,no,
00106019,rollcontainer,43,no,
00106020,euro-pallet,117,no,
00106021,euro-pallet,62,no,
00106022,euro-pallet,40,no,
00106023,rollcontainer,35,no,
00106024,euro-pallet,46,no,
00106025,euro-pallet,46,no,
00106026,euro-pallet,46,no,
00106027,rollcontainer,35,no,
00106028,euro-pallet,33,no,
00106029,rollcontainer,34,no,
00106030,euro-pallet,52,no,
00106031,rollcontainer,31,no,
00106032,rollcontainer,36,no,
00106033,euro-pallet,56,no,
00106034,rollcontainer,45,no,
00106035,rollcontainer,49,no,
00106036,euro-pallet,63,no,
00106037,euro-pallet,43,no,
00106038,rollcontainer,46,no,
00106039,rollcontainer,21,no,
00106040,euro-pallet,39,no,
00106041,rollcontainer,43,no,
00106042,rollcontainer,42,no,
00106043,rollcontainer,20,no,
00106044,rollcontainer,36,no,
00106045,rollcontainer,16,no,
00106046,euro-pallet,57,no,
00106047,euro-pallet,62,no,
00106048,rollcontainer,48,no,
00106049,rollcontainer,40,no,
00106050,rollcontainer,33,no,
00106051,rollcontainer,47,no,
00106052,rollcontainer,43,no,
00106053,euro-pallet,52,no,
00106054,euro-pallet,40,no,
00106055,euro-pallet,46,no,
00106056,euro-pallet,61,no,
00106057,rollcontainer,42,no,
00106058,euro-pallet,51,no,
00106059,rollcontainer,18,no,
00106060,rollcontainer,51,no,
00106061,rollcontainer,43,no,
00106062,euro-pallet,44,no,
00106063,rollcontainer,45,no,
00106064,euro-pallet,55,no,
00106065,euro-pallet,51,no,
00106066,euro-pallet,53,no,
00106067,rollcontainer,37,no,
00106068,rollcontainer,19,no,
00106069,rollcontainer,44,no,
00106070,rollcontainer,17,no,
00106071,rollcontainer,46,no,
00106072,euro-pallet,54,no,
00106073,rollcontainer,30,no,
00106074,euro-pallet,56,no,
00106075,rollcontainer,67,no,
00106076,euro-pallet,47,no,
00106077,rollcontainer,48,no,
00106078,euro-pallet,37,no,
00106079,rollcontainer,39,no,
00106080,rollcontainer,43,no,
00106081,rollcontainer,36,no,
00106082,rollcontainer,42,no,
00106083,euro-pallet,34,no,
00106084,rollcontainer,19,no,
00106085,euro-pallet,31,no,
00106086,rollcontainer,43,no,
00106087,rollcontainer,17,no,
00106088,euro-pallet,56,no,
00106089,euro-pallet,57,no,
00106090,euro-pallet,70,no,
00106091,rollcontainer,48,no,
00106092,rollcontainer,44,no,
00106093,euro-pallet,29,no,
00106094,rollcontainer,45,no,
00106095,euro-pallet,39,no,
00106096,euro-pallet,48,no,
00106097,rollcontainer,42,no,
00106098,euro-pallet,52,no,
00106099,rollcontainer,32,no,
00106100,rollcontainer,45,no,
00106101,euro-pallet,50,no,
00106102,euro-pallet,53,no,
00106103,euro-pallet,33,no,
00106104,euro-pallet,56,no,
00106105,euro-pallet,66,no,
00106106,rollcontainer,32,no,
00106107,euro-pallet,38,no,
00106108,rollcontainer,40,no,
00106109,euro-pallet,52,no,
00106110,euro-pallet,62,no,
00106111,rollcontainer,40,no,
00106112,rollcontainer,42,no,
00106113,rollcontainer,43,no,
00106114,euro-pallet,30,no,
00106115,euro-pallet,40,no,
00106116,rollcontainer,18,no,
00106117,rollcontainer,35,no,
00106118,euro-pallet,50,no,
00106119,euro-pallet,33,no,
00106120,rollcontainer,25,no,
00106121,euro-pallet,27,no,
00106122,rollcontainer,44,no,
00106123,rollcontainer,16,no,
00106124,rollcontainer,43,no,
00106125,euro-pallet,59,no,
00106126,rollcontainer,39,no,
00106127,euro-pallet,43,no,
00106128,rollcontainer,42,no,
00106129,rollcontainer,40,no,
00106130,rollcontainer,48,no,
00106131,euro-pallet,54,no,
00106132,rollcontainer,31,no,
00106133,euro-pallet,66,no,
00106134,euro-pallet,44,no,
00106135,rollcontainer,51,no,
00106136,rollcontainer,37,no,
00106137,rollcontainer,18,no,
00106138,euro-pallet,60,no,
00106139,euro-pallet,53,no,
00106140,rollcontainer,34,no,
00106141,rollcontainer,21,no,
00106142,euro-pallet,56,no,
00106143,euro-pallet,44,no,
00106144,euro-pallet,57,no,
00106145,euro-pallet,56,no,
00106146,euro-pallet,62,no,
00106147,euro-pallet,61,no,
00106148,euro-pallet,70,no,
00106149,euro-pallet,59,no,
00106150,euro-pallet,48,no,
00106151,rollcontainer,41,no,
00106152,euro-pallet,66,no,
00106153,rollcontainer,39,no,
00106154,rollcontainer,35,no,
00106155,rollcontainer,48,no,
00106156,rollcontainer,32,no,
00106157,rollcontainer,46,no,
00106158,euro-pallet,46,no,
00106159,euro-pallet,43,no,
00106160,rollcontainer,41,no,
00106161,rollcontainer,34,no,
00106162,rollcontainer,39,no,
00106163,rollcontainer,45,no,
00106164,euro-pallet,55,no,
00106165,rollcontainer,47,no,
00106166,rollcontainer,20,no,
00106167,rollcontainer,20,no,
00106168,euro-pallet,51,no,
00106169,rollcontainer,50,no,
00106170,rollcontainer,35,no,
00106171,rollcontainer,20,no,
00106172,euro-pallet,41,no,
00106173,rollcontainer,45,no,
00106174,rollcontainer,44,no,
00106175,rollcontainer,46,no,
00106176,rollcontainer,39,no,
00106177,rollcontainer,43,no,
00106178,euro-pallet,62,no,
00106179,rollcontainer,39,no,
00106180,euro-pallet,53,no,
00106181,euro-pallet,38,no,
00106182,euro-pallet,56,no,
00106183,rollcontainer,33,no,
00106184,euro-pallet,38,no,
00106185,euro-pallet,47,no,
00106186,euro-pallet,49,no,
00106187,euro-pallet,58,no,
00106188,euro-pallet,44,no,
00106189,rollcontainer,20,no,
00106190,euro-pallet,58,no,
00106191,rollcontainer,19,no,
00106192,rollcontainer,47,no,
00106193,euro-pallet,46,no,
00106194,rollcontainer,46,no,
00106195,rollcontainer,42,no,
00106196,euro-pallet,54,no,
00106197,rollcontainer,41,no,
00106198,rollcontainer,17,no,
00106199,rollcontainer,35,no,
00106200,euro-pallet,31,no,
00106201,rollcontainer,44,no,
00106202,rollcontainer,18,no,
00106203,rollcontainer,47,no,
00106204,rollcontainer,45,no,
00106205,euro-pallet,37,no,
00106206,euro-pallet,43,no,
00106207,rollcontainer,34,no,
00106208,rollcontainer,20,no,
00106209,rollcontainer,17,no,
00106210,euro-pallet,62,no,
00106211,rollcontainer,48,no,
00106212,rollcontainer,43,no,
00106213,euro-pallet,57,no,
00106214,rollcontainer,44,no,
00106215,euro-pallet,53,no,
00106216,euro-pallet,65,no,
00106217,rollcontainer,39,no,
00106218,rollcontainer,22,no,
00106219,rollcontainer,41,no,
00106220,rollcontainer,36,no,
00106221,rollcontainer,35,no,
00106222,euro-pallet,31,no,
00106223,rollcontainer,24,no,
00106224,rollcontainer,46,no,
00106225,rollcontainer,16,no,
00106226,euro-pallet,49,no,
00106227,rollcontainer,35,no,
00106228,euro-pallet,54,no,
00106229,euro-pallet,30,no,
00106230,rollcontainer,39,no,
00106231,rollcontainer,29,no,
00106232,rollcontainer,43,no,
00106233,euro-pallet,37,no,
00106234,euro-pallet,38,no,
00106235,euro-pallet,52,no,
00106236,rollcontainer,47,no,
00106237,rollcontainer,16,no,
00106238,euro-pallet,59,no,
00106239,rollcontainer,46,no,
00106240,euro-pallet,56,no,
00106241,euro-pallet,58,no,
00106242,rollcontainer,41,no,
00106243,euro-pallet,35,no,
00106244,euro-pallet,71,no,
00106245,euro-pallet,62,no,
00106246,rollcontainer,39,no,
00106247,euro-pallet,37,no,
00106248,euro-pallet,50,no,
00106249,euro-pallet,54,no,
00106250,euro-pallet,64,no,
00106251,rollcontainer,33,no,
00106252,rollcontainer,33,no,
00106253,rollcontainer,35,no,
00106254,euro-pallet,63,no,
00106255,euro-pallet,54,no,
00106256,rollcontainer,29,no,
00106257,rollcontainer,40,no,
00106258,euro-pallet,82,no,
00106259,euro-pallet,44,no,
00106260,euro-pallet,54,no,
00106261,euro-pallet,58,no,
00106262,rollcontainer,38,no,
00106263,euro-pallet,34,no,
00106264,euro-pallet,59,no,
00106265,euro-pallet,50,no,
00106266,rollcontainer,39,no,
00106267,euro-pallet,36,no,
00106268,euro-pallet,51,no,
00106269,rollcontainer,41,no,
00106270,rollcontainer,38,no,
00106271,rollcontainer,39,no,
00106272,euro-pallet,59,no,
00106273,euro-pallet,58,no,
00106274,rollcontainer,22,no,
00106275,rollcontainer,35,no,
00106276,rollcontainer,41,no,
00106277,euro-pallet,41,no,
00106278,rollcontainer,40,no,
00106279,euro-pallet,54,no,
00106280,rollcontainer,32,no,
00106281,euro-pallet,49,no,
00106282,rollcontainer,43,no,
00106283,euro-pallet,44,no,
00106284,rollcontainer,17,no,
00106285,rollcontainer,38,no,
00106286,euro-pallet,49,no,
00106287,euro-pallet,59,no,
00106288,rollcontainer,33,no,
00106289,rollcontainer,46,no,
00106290,euro-pallet,45,no,
00106291,rollcontainer,21,no,
00106292,rollcontainer,35,no,
00106293,euro-pallet,39,no,
00106294,rollcontainer,25,no,
00106295,euro-pallet,48,no,
00106296,euro-pallet,38,no,
00106297,rollcontainer,28,no,
00106298,rollcontainer,45,no,
00106299,euro-pallet,58,no,
00106300,rollcontainer,36,no,
00106301,euro-pallet,48,no,
00106302,rollcontainer,43,no,
00106303,euro-pallet,64,no,
00106304,euro-pallet,39,no,
00106305,euro-pallet,48,no,
00106306,euro-pallet,50,no,
00106307,euro-pallet,50,no,
00106308,rollcontainer,48,no,
00106309,rollcontainer,38,no,
00106310,euro-pallet,39,no,
00106311,euro-pallet,73,no,
00106312,rollcontainer,35,no,
00106313,euro-pallet,63,no,
00106314,rollcontainer,33,no,
00106315,euro-pallet,82,no,
00106316,rollcontainer,42,no,
00106317,rollcontainer,46,no,
00106318,euro-pallet,47,no,
00106319,rollcontainer,36,no,
00106320,euro-pallet,43,no,
00106321,rollcontainer,46,no,
00106322,euro-pallet,52,no,
00106323,rollcontainer,45,no,
